Date,Open,High,Low,Close,Volume,ADV20,Return,Ticker,Index_Name,GICS_Sector,Event_Type,strategy_1_n,strategy_1,strategy_1_md,Volatility
3/20/2023,84.08082712,84.99423105,83.04244166,83.33087921,1364600,2021580,-0.00812545,ALV,S&P MidCap 400,Consumer Discretionary,Index Review,11,-0.00812545,-0.009497557,0.018651945
3/4/2024,41.7125304,42.14652084,41.13058671,41.29826355,4022600,1022235,0.049373343,AL,S&P SmallCap 600,Industrials,Index Review,1,0,-0.009931473,0.020109093
3/5/2024,41.02208686,42.82709617,41.02208686,42.13665771,2135800,1107640,0.020300954,AL,S&P SmallCap 600,Industrials,Index Review,2,0.020300954,0.005083932,0.020311655
3/6/2024,42.44242648,43.36959324,42.26488407,42.80737686,2880000,1220795,0.015917711,AL,S&P SmallCap 600,Industrials,Index Review,3,0.015917711,0.008749141,0.020576211
3/7/2024,43.19204929,43.6852218,42.83696448,43.26109314,1807600,1287955,0.010599021,AL,S&P SmallCap 600,Industrials,Index Review,4,0.010599021,0.00928116,0.02068233
3/8/2024,43.39918169,43.91208156,43.10327893,43.20191193,1527500,1307495,-0.001368001,AL,S&P SmallCap 600,Industrials,Index Review,5,-0.001368001,0.007141171,0.02024445
3/11/2024,42.94546681,43.93181191,42.87642295,43.69508743,1876800,1368330,0.011415594,AL,S&P SmallCap 600,Industrials,Index Review,6,0.011415594,0.007921509,0.020341342
3/12/2024,44.06989973,45.14501605,43.83317525,44.94774628,2092500,1451765,0.028668185,AL,S&P SmallCap 600,Industrials,Index Review,7,0.028668185,0.011079973,0.021051636
3/13/2024,44.84910929,46.41739802,44.84910929,45.96367645,2075900,1526960,0.022602472,AL,S&P SmallCap 600,Industrials,Index Review,8,0.022602472,0.012739416,0.020089846
3/14/2024,46.03303667,46.43926867,45.77542771,45.96368027,2029200,1588085,8.30E-08,AL,S&P SmallCap 600,Industrials,Index Review,9,8.30E-08,0.011323935,0.019766027
3/15/2024,46.33027789,47.31118153,46.09248558,46.69688034,22684300,2676080,0.015951727,AL,S&P SmallCap 600,Industrials,Index Review,10,0.015951727,0.011949287,0.019630646
3/18/2024,46.55816789,47.05357294,46.15193591,46.16184235,2296200,2712235,-0.011457682,AL,S&P SmallCap 600,Industrials,Index Review,11,-0.011457682,0.009696916,0.015817226
9/6/2022,80.41000366,80.88999939,78.37000275,78.72000122,68727300,69643435,-0.018943129,AMD,S&P 100,Information Technology,Index Review,1,0,-0.021017316,0.028413774
9/7/2022,79.23999786,80.25,77.73999786,79.61000061,67891200,68564310,0.011305886,AMD,S&P 100,Information Technology,Index Review,2,0.011305886,-0.004974524,0.027686255
9/8/2022,80.02999878,83.44999695,79.23999786,82.77999878,89089300,68847970,0.039819095,AMD,S&P 100,Information Technology,Index Review,3,0.039819095,0.009824628,0.027959644
9/9/2022,84.02999878,85.68000031,83.83999634,85.44999695,68907700,68417510,0.032254146,AMD,S&P 100,Information Technology,Index Review,4,0.032254146,0.015669671,0.029407692
9/12/2022,84.88999939,85.34999847,83.45999908,84.63999939,71922500,68397820,-0.009479199,AMD,S&P 100,Information Technology,Index Review,5,-0.009479199,0.010521068,0.028292708
9/13/2022,80.95999908,81.47000122,76.80000305,77.02999878,80921200,69377525,-0.089910216,AMD,S&P 100,Information Technology,Index Review,6,-0.089910216,-0.007005772,0.03351457
9/14/2022,77.09999847,78.08000183,75.87000275,77.44999695,71483000,69940640,0.005452397,AMD,S&P 100,Information Technology,Index Review,7,0.005452397,-0.005258775,0.033752714
9/15/2022,76.63999939,77.97000122,74.91000366,76.66000366,81818000,70844760,-0.010200043,AMD,S&P 100,Information Technology,Index Review,8,-0.010200043,-0.005829499,0.033714343
9/16/2022,75.62000275,76.81999969,74.68000031,76.51000214,75300200,70806795,-0.001956712,AMD,S&P 100,Information Technology,Index Review,9,-0.001956712,-0.00538905,0.032860915
9/19/2022,75.38999939,77.33999634,75.34999847,76.76999664,64966900,70694055,0.003398177,AMD,S&P 100,Information Technology,Index Review,10,0.003398177,-0.004526809,0.03217085
2/27/2024,36.46088238,36.96034862,35.37381276,35.42277908,13418500,3375030,0.016582149,AMH,S&P MidCap 400,Real Estate,Corporate Action,1,0,-0.0284717,0.012184694
2/28/2024,35.21711946,35.9320383,35.19753218,35.44236755,8170100,3673810,0.000552991,AMH,S&P MidCap 400,Real Estate,Corporate Action,2,0.000552991,-0.013967227,0.012180451
2/29/2024,35.80472927,36.41192,35.72638015,36.24542999,53186700,6195315,0.022658262,AMH,S&P MidCap 400,Real Estate,Corporate Action,3,0.022658262,-0.001969713,0.012905044
3/1/2024,35.96142228,36.26501577,35.82431507,36.02997589,5338300,6278965,-0.005944311,AMH,S&P MidCap 400,Real Estate,Corporate Action,4,-0.005944311,-0.002954581,0.012424928
11/8/2023,220.8979726,226.7073916,215.6774781,222.0259094,1023400,261405,0.074385364,AMR,S&P SmallCap 600,Materials,Corporate Action,1,0,0.005106144,0.037206717
11/9/2023,223.6529556,226.4079514,218.7618634,219.1012421,2738300,365970,-0.01317264,AMR,S&P SmallCap 600,Materials,Corporate Action,2,-0.01317264,-0.004066879,0.028526712
11/10/2023,222.7945048,229.0311551,218.6999673,222.9342499,494800,377060,0.017494231,AMR,S&P SmallCap 600,Materials,Corporate Action,3,0.017494231,0.003072727,0.028810353
9/25/2024,31,31,28,28,15100,13150,-0.051169103,AMTM,S&P 500,Industrials,Corporate Action,1,0,-0.096774194,0.018839722
9/26/2024,28,28,27.01000023,27.01000023,22300,16200,-0.035357135,AMTM,S&P 500,Industrials,Corporate Action,2,-0.035357135,-0.064354835,0.021456724
9/27/2024,27,27.5,25.39999962,25.67000008,163300,52975,-0.04961126,AMTM,S&P 500,Industrials,Corporate Action,3,-0.04961126,-0.057311827,0.017708902
9/30/2024,26.25,32.25,23.57999992,32.25,18372600,3716900,0.256330343,AMTM,S&P 500,Industrials,Corporate Action,4,0.256330343,0.010080645,0.139400943
2/21/2024,168.9400024,170.2299957,167.1399994,168.5899963,44575600,52822645,0.009037554,AMZN,DJIA,Broadline Retail,Corporate Action,1,0,-0.002071778,0.022600941
2/22/2024,173.1000061,174.8000031,171.7700043,174.5800018,55392400,53164900,0.035530017,AMZN,DJIA,Broadline Retail,Corporate Action,2,0.035530017,0.016692315,0.023669852
2/23/2024,174.2799988,175.75,173.6999969,174.9900055,59715200,53968730,0.002348514,AMZN,DJIA,Broadline Retail,Corporate Action,3,0.002348514,0.011937183,0.023681169
2/26/2024,175.6999969,176.3699951,174.2599945,174.7299957,44368600,53634790,-0.001485855,AMZN,DJIA,Broadline Retail,Corporate Action,4,-0.001485855,0.008568121,0.023717419
7/17/2024,163.6699982,167.3699951,155.4799957,155.7799988,3062800,1463940,-0.084078098,ANF,S&P MidCap 400,Consumer Discretionary,Corporate Action,1,0,-0.048206754,0.031150834
7/18/2024,155.7799988,157.1100006,150.6300049,156.9799957,2028300,1508110,0.007703152,ANF,S&P MidCap 400,Consumer Discretionary,Corporate Action,2,0.007703152,-0.020437473,0.031340721
7/19/2024,157.0700073,159.9600067,156,158.5099945,10174700,1931645,0.009746457,ANF,S&P MidCap 400,Consumer Discretionary,Corporate Action,3,0.009746457,-0.010508959,0.029717526
7/22/2024,166.7799988,168.7400055,157.7100067,158.4199982,2200300,1955195,-0.000567764,ANF,S&P MidCap 400,Consumer Discretionary,Corporate Action,4,-0.000567764,-0.008019185,0.029729412
5/13/2022,38.22999954,40.97999954,37.45000076,38.75,2296400,594405,0.167168648,AOSL,S&P SmallCap 600,Information Technology,Corporate Action,1,0,0.013601895,0.065843596
5/16/2022,38.50999832,39.84000015,38.00999832,38.54000092,936000,620870,-0.005419331,AOSL,S&P SmallCap 600,Information Technology,Corporate Action,2,-0.005419331,0.004054426,0.065578522
5/17/2022,40.50999832,41.68000031,39.56999969,40.58000183,1152200,665095,0.052932041,AOSL,S&P SmallCap 600,Information Technology,Corporate Action,3,0.052932041,0.020490037,0.066556623
5/18/2022,39.45000076,41.77000046,39.29000092,39.90999985,5137100,905385,-0.016510644,AOSL,S&P SmallCap 600,Information Technology,Corporate Action,4,-0.016510644,0.010986139,0.066561337
5/19/2022,39.09999847,41.86999893,39.00999832,40.31999969,922000,935045,0.010273111,AOSL,S&P SmallCap 600,Information Technology,Corporate Action,5,0.010273111,0.010933823,0.066267966
9/5/2023,14.79742523,15.0536784,14.63901444,14.685606,7291400,1435835,0.048569431,APLE,S&P SmallCap 600,Real Estate,Index Review,1,0,-0.007556668,0.016956565
9/6/2023,14.6669691,14.91856303,14.65765061,14.90924454,5156100,1597810,0.015228417,APLE,S&P SmallCap 600,Real Estate,Index Review,2,0.015228417,0.003778337,0.017032274
9/7/2023,14.83469892,15.03038191,14.76947125,14.93720055,3874000,1697135,0.001875079,APLE,S&P SmallCap 600,Real Estate,Index Review,3,0.001875079,0.00314864,0.016890243
9/8/2023,14.95583478,15.09095023,14.89992561,15.04901791,3772900,1833725,0.007485831,APLE,S&P SmallCap 600,Real Estate,Index Review,4,0.007485831,0.004250616,0.016392806
9/11/2023,15.0956119,15.13195277,14.89526788,14.9558363,3457600,1940205,-0.006191873,APLE,S&P SmallCap 600,Real Estate,Index Review,5,-0.006191873,0.002141063,0.016185492
9/12/2023,14.90924396,15.10492693,14.88128938,15.05833626,2237400,2012380,0.006853509,APLE,S&P SmallCap 600,Real Estate,Index Review,6,0.006853509,0.002938699,0.016117281
9/13/2023,15.09560939,15.1049261,14.68560471,14.7042408,3340100,2133765,-0.023514912,APLE,S&P SmallCap 600,Real Estate,Index Review,7,-0.023514912,-0.00089962,0.017196616
9/14/2023,14.84401602,14.951176,14.47128439,14.78810596,3747500,2284370,0.005703468,APLE,S&P SmallCap 600,Real Estate,Index Review,8,0.005703468,-7.87E-05,0.017089285
9/15/2023,14.74151521,15.24470306,14.71356062,15.08629227,42325100,4351195,0.020163928,APLE,S&P SmallCap 600,Real Estate,Index Review,9,0.020163928,0.002169049,0.016591391
9/18/2023,14.99310998,15.14686065,14.90924534,14.974473,3556200,4465070,-0.007411978,APLE,S&P SmallCap 600,Real Estate,Index Review,10,-0.007411978,0.001196477,0.016655078
3/26/2024,242.9900055,253.4199982,242.3950043,248.7100067,979100,241495,0.09810588,APPF,S&P MidCap 400,Information Technology,Corporate Action,1,0,0.023540068,0.027529548
3/27/2024,251.6100006,253.0829926,244.8399963,247.6699982,730100,270660,-0.004181611,APPF,S&P MidCap 400,Information Technology,Corporate Action,2,-0.004181611,0.009630011,0.027555888
3/28/2024,248.7599945,253.0399933,242.2400055,246.7400055,3492900,429600,-0.003754967,APPF,S&P MidCap 400,Information Technology,Corporate Action,3,-0.003754967,0.005144245,0.027572715
4/1/2024,245.4199982,246.4550018,240.0700073,241.1799927,437600,441895,-0.022533893,APPF,S&P MidCap 400,Information Technology,Corporate Action,4,-0.022533893,-0.00186223,0.0280843
6/27/2022,18,18.20000076,17.42000008,17.61000061,5435000,5324140,0.015570961,APPS,S&P SmallCap 600,Information Technology,Corporate Action,1,0,-0.021666633,0.073987852
6/28/2022,17.60000038,18.04999924,16.84000015,17,21158400,6261420,-0.034639443,APPS,S&P SmallCap 600,Information Technology,Corporate Action,2,-0.034639443,-0.027777778,0.071679867
6/29/2022,17.29000092,18.26000023,16.96999931,17.97999954,4710100,6255700,0.057647032,APPS,S&P SmallCap 600,Information Technology,Corporate Action,3,0.057647032,-0.000370379,0.073394374
3/4/2024,172.7472371,180.7397878,172.7472371,176.6889648,1303700,450590,0.054319523,ARCH,S&P SmallCap 600,Materials,Index Review,1,0,0.022817892,0.027177781
3/5/2024,176.4311351,180.4769948,174.2594589,177.4525146,635900,467875,0.004321435,ARCH,S&P SmallCap 600,Materials,Index Review,2,0.004321435,0.013618966,0.026499332
3/6/2024,179.5845519,184.7211981,178.464003,182.886673,663900,486935,0.030623169,ARCH,S&P SmallCap 600,Materials,Index Review,3,0.030623169,0.019565071,0.026480499
3/7/2024,183.1841465,185.6632261,181.2108088,183.0453186,595400,503760,0.000867453,ARCH,S&P SmallCap 600,Materials,Index Review,4,0.000867453,0.014903395,0.026330743
3/8/2024,182.8866637,186.0301501,180.5860856,182.9560852,455900,512215,-0.000487493,ARCH,S&P SmallCap 600,Materials,Index Review,5,-0.000487493,0.011819405,0.025699996
3/11/2024,181.2008903,181.2008903,172.3456248,174.9238586,666800,532105,-0.043902484,ARCH,S&P SmallCap 600,Materials,Index Review,6,-0.043902484,0.002100006,0.027648403
3/12/2024,174.2495552,176.0939911,165.6570565,167.1593933,905800,566905,-0.044387686,ARCH,S&P SmallCap 600,Materials,Index Review,7,-0.044387686,-0.004620991,0.029424211
3/13/2024,166.4255779,168.2105183,161.298843,166.3164978,876300,597875,-0.005042466,ARCH,S&P SmallCap 600,Materials,Index Review,8,-0.005042466,-0.004653287,0.029401734
3/14/2024,166.088435,166.088435,156.3158915,160.674118,913400,622840,-0.033925557,ARCH,S&P SmallCap 600,Materials,Index Review,9,-0.033925557,-0.007765436,0.02993519
3/15/2024,160.56504,162.0227402,156.1324441,159.6527405,5449800,841385,-0.006356827,ARCH,S&P SmallCap 600,Materials,Index Review,10,-0.006356827,-0.007580148,0.028656769
3/18/2024,159.6527351,161.9037437,157.3521418,159.5634918,669100,837945,-0.000559017,ARCH,S&P SmallCap 600,Materials,Index Review,11,-0.000559017,-0.006938011,0.027131391
3/6/2023,27.59603095,28.2556123,27.59603095,27.67404556,11571537,4492670.15,0.039978531,ARMK,S&P MidCap 400,Consumer Discretionary,Index Review,1,0,0.002827023,0.02285962
3/7/2023,27.61021783,27.68114107,26.59602213,26.61730003,7144800,4527703.75,-0.038185437,ARMK,S&P MidCap 400,Consumer Discretionary,Index Review,2,-0.038185437,-0.017733183,0.023972367
3/8/2023,26.43290083,26.88680768,26.36197946,26.67403984,5533352,4082093.85,0.002131689,ARMK,S&P MidCap 400,Consumer Discretionary,Index Review,3,0.002131689,-0.01113676,0.019357665
3/9/2023,26.58893008,26.58893008,25.36905983,25.42579842,5240009,3938143.85,-0.046796115,ARMK,S&P MidCap 400,Consumer Discretionary,Index Review,4,-0.046796115,-0.019660731,0.021192495
3/10/2023,25.17756799,25.34778188,24.32649481,24.53217125,8875634,4014512.75,-0.035146474,ARMK,S&P MidCap 400,Consumer Discretionary,Index Review,5,-0.035146474,-0.022205075,0.020109155
3/13/2023,24.1775558,24.43287756,23.9080494,24.12081909,7064885,4189292.8,-0.016767866,ARMK,S&P MidCap 400,Consumer Discretionary,Index Review,6,-0.016767866,-0.020988597,0.019945654
3/14/2023,24.52507923,24.66692571,23.9506057,24.41160393,7524705,4387153.9,0.012055347,ARMK,S&P MidCap 400,Consumer Discretionary,Index Review,7,0.012055347,-0.016484912,0.019818548
3/15/2023,23.85840355,23.90804887,23.31229937,23.83003426,7515010,4545681,-0.023823493,ARMK,S&P MidCap 400,Consumer Discretionary,Index Review,8,-0.023823493,-0.017058598,0.02016165
3/16/2023,23.63854755,24.03571584,23.33358041,23.80167007,5818939,4751976.75,-0.00119027,ARMK,S&P MidCap 400,Consumer Discretionary,Index Review,9,-0.00119027,-0.015277402,0.020170468
3/17/2023,23.73074655,23.97897507,23.13499511,23.87968254,56313269,7476029.35,0.003277605,ARMK,S&P MidCap 400,Consumer Discretionary,Index Review,10,0.003277605,-0.013466967,0.020183851
3/20/2023,23.83712849,24.07117423,23.59599323,23.69528389,5338760,7675143.9,-0.007721989,ARMK,S&P MidCap 400,Consumer Discretionary,Index Review,11,-0.007721989,-0.012850158,0.020143116
10/18/2022,35.54999924,36.86999893,35.20999908,35.79999924,19956200,7826470,0.055113437,AR,S&P MidCap 400,Energy,Corporate Action,1,0,0.007032349,0.040864725
10/19/2022,35.45999908,36.83000183,35.43000031,36.79999924,50900200,10097180,0.027932961,AR,S&P MidCap 400,Energy,Corporate Action,2,0.027932961,0.017580872,0.040437481
10/20/2022,36.86000061,37.09000015,34.81999969,34.97000122,10000300,10018155,-0.049728208,AR,S&P MidCap 400,Energy,Corporate Action,3,-0.049728208,-0.005438331,0.039450543
4/22/2022,14.0906356,14.40760279,13.77366842,13.86971855,7003800,847050,0.093939323,ATEN,S&P SmallCap 600,Information Technology,Corporate Action,1,0,-0.015678289,0.032381994
4/25/2022,13.59117302,14.4076043,13.43749206,14.33076382,16033800,1624920,0.033241141,ATEN,S&P SmallCap 600,Information Technology,Corporate Action,2,0.033241141,0.008520844,0.032900393
4/26/2022,14.18668715,14.42681387,13.9561648,13.99458504,2264300,1721665,-0.023458539,ATEN,S&P SmallCap 600,Information Technology,Corporate Action,3,-0.023458539,-0.002272208,0.032962524
3/6/2023,36.5697615,38.6710382,36.5697615,37.86067963,2481700,374670,0.079817228,AUB,S&P SmallCap 600,Financials,Index Review,1,0,0.035300152,0.020315808
3/7/2023,37.53088114,37.59684022,36.47552869,36.50379944,1066000,404205,-0.03583877,AUB,S&P SmallCap 600,Financials,Index Review,2,-0.03583877,-0.000901866,0.021613782
3/8/2023,36.4095726,36.81475189,36.11746911,36.4095726,894300,431470,-0.002581288,AUB,S&P SmallCap 600,Financials,Index Review,3,-0.002581288,-0.001460122,0.021611116
3/9/2023,36.2870736,36.2870736,34.11041675,34.26118088,1189200,478055,-0.059006233,AUB,S&P SmallCap 600,Financials,Index Review,4,-0.059006233,-0.015782032,0.025283058
3/10/2023,33.14929271,34.51559456,32.40489329,34.07272339,1537900,540760,-0.005500613,AUB,S&P SmallCap 600,Financials,Index Review,5,-0.005500613,-0.0136563,0.025146546
3/13/2023,32.77238257,36.08919699,30.60514687,31.79241753,2062100,628175,-0.066924673,AUB,S&P SmallCap 600,Financials,Index Review,6,-0.066924673,-0.021772742,0.028849604
3/14/2023,34.46848386,35.27883882,33.20583293,33.88426971,1425200,682460,0.065797204,AUB,S&P SmallCap 600,Financials,Index Review,7,0.065797204,-0.010490681,0.032992967
3/15/2023,32.18817115,33.89369323,31.85837575,33.46024323,1148400,729355,-0.012513963,AUB,S&P SmallCap 600,Financials,Index Review,8,-0.012513963,-0.010628721,0.03301844
3/16/2023,32.51797059,35.10923177,32.46143628,34.64751816,1088800,775945,0.035483153,AUB,S&P SmallCap 600,Financials,Index Review,9,0.035483153,-0.005840415,0.034140415
3/17/2023,33.87484674,34.13868305,31.41550407,32.92314529,15982900,1565600,-0.049769015,AUB,S&P SmallCap 600,Financials,Index Review,10,-0.049769015,-0.009971671,0.035718675
3/20/2023,33.33775163,34.07272633,32.40489609,32.58393097,1416500,1625815,-0.010303217,AUB,S&P SmallCap 600,Financials,Index Review,11,-0.010303217,-0.009908411,0.035687526
7/24/2024,22.56999969,22.70999908,22.03000069,22.37000084,27336400,7528025,0.056684023,AVTR,S&P MidCap 400,Health Care,Corporate Action,1,0,-0.00886127,0.02068119
7/25/2024,22.10000038,23.06999969,22.05999947,22.81999969,117919700,13106930,0.020116175,AVTR,S&P MidCap 400,Health Care,Corporate Action,2,0.020116175,0.005538325,0.021056568
7/26/2024,24.11000061,25.87000084,24,25.60000038,21724900,13838825,0.121822994,AVTR,S&P MidCap 400,Health Care,Corporate Action,3,0.121822994,0.044749678,0.033235962
12/4/2023,90.42021457,91.25431671,89.2385806,90.8174057,2044000,366760,0.054780237,AWI,S&P SmallCap 600,Industrials,Index Review,1,0,0.004392725,0.01766926
12/5/2023,90.56917141,90.95643072,89.37760546,89.49675751,803700,381410,-0.014541796,AWI,S&P SmallCap 600,Industrials,Index Review,2,-0.014541796,-0.005106475,0.01788693
12/6/2023,90.31099135,91.43305694,90.31099135,90.37057495,658700,397070,0.009763677,AWI,S&P SmallCap 600,Industrials,Index Review,3,0.009763677,-0.000182996,0.017851057
12/7/2023,90.42021695,91.40326674,90.29113305,91.16494751,539500,410575,0.008790168,AWI,S&P SmallCap 600,Industrials,Index Review,4,0.008790168,0.002059089,0.01764421
12/8/2023,91.42312601,92.96223891,91.41319415,91.61179352,578400,428130,0.004901511,AWI,S&P SmallCap 600,Industrials,Index Review,5,0.004901511,0.002635647,0.017284102
12/11/2023,91.81038134,92.75371125,91.64157757,92.5848999,564200,445675,0.010622065,AWI,S&P SmallCap 600,Industrials,Index Review,6,0.010622065,0.003990047,0.017197839
